"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.43000000000E+009, -2.12739956008E+001, +0.00000000000E+000
+1.43500000000E+009, -2.12826821362E+001, +0.00000000000E+000
+1.44000000000E+009, -2.12152088975E+001, +0.00000000000E+000
+1.44500000000E+009, -2.11988617733E+001, +0.00000000000E+000
+1.45000000000E+009, -2.13405247576E+001, +0.00000000000E+000
+1.45500000000E+009, -2.17519626772E+001, +0.00000000000E+000
+1.46000000000E+009, -2.24076570247E+001, +0.00000000000E+000
+1.46500000000E+009, -2.34030594437E+001, +0.00000000000E+000
+1.47000000000E+009, -2.47971620877E+001, +0.00000000000E+000
+1.47500000000E+009, -2.67442072004E+001, +0.00000000000E+000
+1.48000000000E+009, -2.94731635969E+001, +0.00000000000E+000
+1.48500000000E+009, -3.36367390291E+001, +0.00000000000E+000
+1.49000000000E+009, -4.18558108230E+001, +0.00000000000E+000
+1.49500000000E+009, -4.58151669072E+001, +0.00000000000E+000
+1.50000000000E+009, -3.59253737856E+001, +0.00000000000E+000
+1.50500000000E+009, -3.13592302426E+001, +0.00000000000E+000
+1.51000000000E+009, -2.87056113342E+001, +0.00000000000E+000
+1.51500000000E+009, -2.66980058486E+001, +0.00000000000E+000
+1.52000000000E+009, -2.51815331864E+001, +0.00000000000E+000
+1.52500000000E+009, -2.39783279419E+001, +0.00000000000E+000
+1.53000000000E+009, -2.29498769522E+001, +0.00000000000E+000
+1.53500000000E+009, -2.20626443163E+001, +0.00000000000E+000
+1.54000000000E+009, -2.13159891397E+001, +0.00000000000E+000
+1.54500000000E+009, -2.06840966299E+001, +0.00000000000E+000
+1.55000000000E+009, -2.02376417594E+001, +0.00000000000E+000
+1.55500000000E+009, -1.99198034359E+001, +0.00000000000E+000
+1.56000000000E+009, -1.98182424043E+001, +0.00000000000E+000
+1.56500000000E+009, -1.98816587012E+001, +0.00000000000E+000
+1.57000000000E+009, -2.00946145041E+001, +0.00000000000E+000
+1.57500000000E+009, -2.02201353533E+001, +0.00000000000E+000
+1.58000000000E+009, -2.00133858206E+001, +0.00000000000E+000
+1.58500000000E+009, -1.89464617446E+001, +0.00000000000E+000
+1.59000000000E+009, -1.71901080416E+001, +0.00000000000E+000
+1.59500000000E+009, -1.50870860011E+001, +0.00000000000E+000
+1.60000000000E+009, -1.29855425293E+001, +0.00000000000E+000
+1.60500000000E+009, -1.11102548719E+001, +0.00000000000E+000
+1.61000000000E+009, -9.47853338638E+000, +0.00000000000E+000
+1.61500000000E+009, -8.08469261608E+000, +0.00000000000E+000
+1.62000000000E+009, -6.92684150103E+000, +0.00000000000E+000
+1.62500000000E+009, -5.97550256738E+000, +0.00000000000E+000
+1.63000000000E+009, -5.19916029138E+000, +0.00000000000E+000
+1.63500000000E+009, -4.58188444097E+000, +0.00000000000E+000
+1.64000000000E+009, -4.09085072744E+000, +0.00000000000E+000
+1.64500000000E+009, -3.69693232427E+000, +0.00000000000E+000
+1.65000000000E+009, -3.39104173164E+000, +0.00000000000E+000
+1.65500000000E+009, -3.14350852634E+000, +0.00000000000E+000
+1.66000000000E+009, -2.95486535506E+000, +0.00000000000E+000
+1.66500000000E+009, -2.80049555410E+000, +0.00000000000E+000
+1.67000000000E+009, -2.66743572535E+000, +0.00000000000E+000
+1.67500000000E+009, -2.56379282195E+000, +0.00000000000E+000
+1.68000000000E+009, -2.46069953625E+000, +0.00000000000E+000
+1.68500000000E+009, -2.37288407961E+000, +0.00000000000E+000
+1.69000000000E+009, -2.27804267942E+000, +0.00000000000E+000
+1.69500000000E+009, -2.18801824496E+000, +0.00000000000E+000
+1.70000000000E+009, -2.09233443223E+000, +0.00000000000E+000
+1.70500000000E+009, -1.98793750594E+000, +0.00000000000E+000
+1.71000000000E+009, -1.88206266750E+000, +0.00000000000E+000
+1.71500000000E+009, -1.76961693446E+000, +0.00000000000E+000
+1.72000000000E+009, -1.66236025849E+000, +0.00000000000E+000
+1.72500000000E+009, -1.55940864030E+000, +0.00000000000E+000
+1.73000000000E+009, -1.45571394329E+000, +0.00000000000E+000
+1.73500000000E+009, -1.35467845028E+000, +0.00000000000E+000
+1.74000000000E+009, -1.26280166599E+000, +0.00000000000E+000
+1.74500000000E+009, -1.17900771655E+000, +0.00000000000E+000
+1.75000000000E+009, -1.10075583158E+000, +0.00000000000E+000
+1.75500000000E+009, -1.03119614938E+000, +0.00000000000E+000
+1.76000000000E+009, -9.74393211119E-001, +0.00000000000E+000
+1.76500000000E+009, -9.19205896954E-001, +0.00000000000E+000
+1.77000000000E+009, -8.79951334451E-001, +0.00000000000E+000
+1.77500000000E+009, -8.45584291859E-001, +0.00000000000E+000
+1.78000000000E+009, -8.20292551721E-001, +0.00000000000E+000
+1.78500000000E+009, -8.08265731826E-001, +0.00000000000E+000
+1.79000000000E+009, -7.98050033728E-001, +0.00000000000E+000
+1.79500000000E+009, -8.08055355137E-001, +0.00000000000E+000
+1.80000000000E+009, -8.18565745178E-001, +0.00000000000E+000
+1.80500000000E+009, -8.28678169549E-001, +0.00000000000E+000
+1.81000000000E+009, -8.52227765866E-001, +0.00000000000E+000
+1.81500000000E+009, -8.60460492281E-001, +0.00000000000E+000
+1.82000000000E+009, -8.79687528348E-001, +0.00000000000E+000
+1.82500000000E+009, -8.89310266239E-001, +0.00000000000E+000
+1.83000000000E+009, -8.99028031109E-001, +0.00000000000E+000
+1.83500000000E+009, -9.07125339709E-001, +0.00000000000E+000
+1.84000000000E+009, -9.04502134820E-001, +0.00000000000E+000
+1.84500000000E+009, -9.07473820989E-001, +0.00000000000E+000
+1.85000000000E+009, -8.97377123039E-001, +0.00000000000E+000
+1.85500000000E+009, -8.84830643588E-001, +0.00000000000E+000
+1.86000000000E+009, -8.71465294730E-001, +0.00000000000E+000
+1.86500000000E+009, -8.47386324260E-001, +0.00000000000E+000
+1.87000000000E+009, -8.26715685815E-001, +0.00000000000E+000
+1.87500000000E+009, -8.04920326574E-001, +0.00000000000E+000
+1.88000000000E+009, -7.81401875003E-001, +0.00000000000E+000
+1.88500000000E+009, -7.53046921064E-001, +0.00000000000E+000
+1.89000000000E+009, -7.27652106659E-001, +0.00000000000E+000
+1.89500000000E+009, -7.06871077211E-001, +0.00000000000E+000
+1.90000000000E+009, -6.77349873191E-001, +0.00000000000E+000
+1.90500000000E+009, -6.63745425306E-001, +0.00000000000E+000
+1.91000000000E+009, -6.48106896920E-001, +0.00000000000E+000
+1.91500000000E+009, -6.33287768392E-001, +0.00000000000E+000
+1.92000000000E+009, -6.23666424966E-001, +0.00000000000E+000
+1.92500000000E+009, -6.19278595259E-001, +0.00000000000E+000
+1.93000000000E+009, -6.17674373555E-001, +0.00000000000E+000
+1.93500000000E+009, -6.10935565849E-001, +0.00000000000E+000
+1.94000000000E+009, -6.13621417132E-001, +0.00000000000E+000
+1.94500000000E+009, -6.14044315722E-001, +0.00000000000E+000
+1.95000000000E+009, -6.15330432250E-001, +0.00000000000E+000
+1.95500000000E+009, -6.20911667095E-001, +0.00000000000E+000
+1.96000000000E+009, -6.27479237179E-001, +0.00000000000E+000
+1.96500000000E+009, -6.27505002975E-001, +0.00000000000E+000
+1.97000000000E+009, -6.36267088885E-001, +0.00000000000E+000
+1.97500000000E+009, -6.40867446938E-001, +0.00000000000E+000
+1.98000000000E+009, -6.42017563510E-001, +0.00000000000E+000
+1.98500000000E+009, -6.47716497286E-001, +0.00000000000E+000
+1.99000000000E+009, -6.43600376818E-001, +0.00000000000E+000
+1.99500000000E+009, -6.45315646918E-001, +0.00000000000E+000
+2.00000000000E+009, -6.41093828809E-001, +0.00000000000E+000
