"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.18000000000E+009, -3.40301710101E+001, +0.00000000000E+000
+1.18500000000E+009, -3.30923761149E+001, +0.00000000000E+000
+1.19000000000E+009, -3.21606053763E+001, +0.00000000000E+000
+1.19500000000E+009, -3.12450796026E+001, +0.00000000000E+000
+1.20000000000E+009, -3.02963681596E+001, +0.00000000000E+000
+1.20500000000E+009, -2.93354936174E+001, +0.00000000000E+000
+1.21000000000E+009, -2.83531368099E+001, +0.00000000000E+000
+1.21500000000E+009, -2.73592039593E+001, +0.00000000000E+000
+1.22000000000E+009, -2.63461773781E+001, +0.00000000000E+000
+1.22500000000E+009, -2.53103692864E+001, +0.00000000000E+000
+1.23000000000E+009, -2.42662163199E+001, +0.00000000000E+000
+1.23500000000E+009, -2.32026044090E+001, +0.00000000000E+000
+1.24000000000E+009, -2.21353619215E+001, +0.00000000000E+000
+1.24500000000E+009, -2.10440114271E+001, +0.00000000000E+000
+1.25000000000E+009, -1.99303159946E+001, +0.00000000000E+000
+1.25500000000E+009, -1.88062724247E+001, +0.00000000000E+000
+1.26000000000E+009, -1.76679374561E+001, +0.00000000000E+000
+1.26500000000E+009, -1.65058857123E+001, +0.00000000000E+000
+1.27000000000E+009, -1.53305564628E+001, +0.00000000000E+000
+1.27500000000E+009, -1.41468824113E+001, +0.00000000000E+000
+1.28000000000E+009, -1.29522542794E+001, +0.00000000000E+000
+1.28500000000E+009, -1.17555062872E+001, +0.00000000000E+000
+1.29000000000E+009, -1.05689071734E+001, +0.00000000000E+000
+1.29500000000E+009, -9.41918468146E+000, +0.00000000000E+000
+1.30000000000E+009, -8.32760172622E+000, +0.00000000000E+000
+1.30500000000E+009, -7.32049690945E+000, +0.00000000000E+000
+1.31000000000E+009, -6.42646763489E+000, +0.00000000000E+000
+1.31500000000E+009, -5.68004094989E+000, +0.00000000000E+000
+1.32000000000E+009, -5.08523395217E+000, +0.00000000000E+000
+1.32500000000E+009, -4.64301325523E+000, +0.00000000000E+000
+1.33000000000E+009, -4.32382241394E+000, +0.00000000000E+000
+1.33500000000E+009, -4.10373073436E+000, +0.00000000000E+000
+1.34000000000E+009, -3.94243970934E+000, +0.00000000000E+000
+1.34500000000E+009, -3.82812643306E+000, +0.00000000000E+000
+1.35000000000E+009, -3.73262363562E+000, +0.00000000000E+000
+1.35500000000E+009, -3.64399459295E+000, +0.00000000000E+000
+1.36000000000E+009, -3.55606153785E+000, +0.00000000000E+000
+1.36500000000E+009, -3.47512001177E+000, +0.00000000000E+000
+1.37000000000E+009, -3.38810529939E+000, +0.00000000000E+000
+1.37500000000E+009, -3.30465406937E+000, +0.00000000000E+000
+1.38000000000E+009, -3.22574223962E+000, +0.00000000000E+000
+1.38500000000E+009, -3.14961433525E+000, +0.00000000000E+000
+1.39000000000E+009, -3.08246370716E+000, +0.00000000000E+000
+1.39500000000E+009, -3.02338236788E+000, +0.00000000000E+000
+1.40000000000E+009, -2.97107323370E+000, +0.00000000000E+000
+1.40500000000E+009, -2.92478432129E+000, +0.00000000000E+000
+1.41000000000E+009, -2.88895876013E+000, +0.00000000000E+000
+1.41500000000E+009, -2.86449569366E+000, +0.00000000000E+000
+1.42000000000E+009, -2.83912669680E+000, +0.00000000000E+000
+1.42500000000E+009, -2.82359785739E+000, +0.00000000000E+000
+1.43000000000E+009, -2.81343524579E+000, +0.00000000000E+000
+1.43500000000E+009, -2.80485619474E+000, +0.00000000000E+000
+1.44000000000E+009, -2.79785476454E+000, +0.00000000000E+000
+1.44500000000E+009, -2.79832324066E+000, +0.00000000000E+000
+1.45000000000E+009, -2.79148872779E+000, +0.00000000000E+000
+1.45500000000E+009, -2.79184624868E+000, +0.00000000000E+000
+1.46000000000E+009, -2.79123176240E+000, +0.00000000000E+000
+1.46500000000E+009, -2.78801811717E+000, +0.00000000000E+000
+1.47000000000E+009, -2.78776927893E+000, +0.00000000000E+000
+1.47500000000E+009, -2.78631504082E+000, +0.00000000000E+000
+1.48000000000E+009, -2.79246370547E+000, +0.00000000000E+000
+1.48500000000E+009, -2.79943696648E+000, +0.00000000000E+000
+1.49000000000E+009, -2.81220535249E+000, +0.00000000000E+000
+1.49500000000E+009, -2.83228445892E+000, +0.00000000000E+000
+1.50000000000E+009, -2.85086366130E+000, +0.00000000000E+000
+1.50500000000E+009, -2.87853780086E+000, +0.00000000000E+000
+1.51000000000E+009, -2.91091551855E+000, +0.00000000000E+000
+1.51500000000E+009, -2.94437169250E+000, +0.00000000000E+000
+1.52000000000E+009, -2.98048723155E+000, +0.00000000000E+000
+1.52500000000E+009, -3.01916822795E+000, +0.00000000000E+000
+1.53000000000E+009, -3.06081017979E+000, +0.00000000000E+000
+1.53500000000E+009, -3.10067556150E+000, +0.00000000000E+000
+1.54000000000E+009, -3.14184681298E+000, +0.00000000000E+000
+1.54500000000E+009, -3.18570145967E+000, +0.00000000000E+000
+1.55000000000E+009, -3.23352011964E+000, +0.00000000000E+000
+1.55500000000E+009, -3.28432703121E+000, +0.00000000000E+000
+1.56000000000E+009, -3.34083259387E+000, +0.00000000000E+000
+1.56500000000E+009, -3.40953220719E+000, +0.00000000000E+000
+1.57000000000E+009, -3.49309786328E+000, +0.00000000000E+000
+1.57500000000E+009, -3.59694041332E+000, +0.00000000000E+000
+1.58000000000E+009, -3.72114058912E+000, +0.00000000000E+000
+1.58500000000E+009, -3.88174191215E+000, +0.00000000000E+000
+1.59000000000E+009, -4.07956864470E+000, +0.00000000000E+000
+1.59500000000E+009, -4.32173339097E+000, +0.00000000000E+000
+1.60000000000E+009, -4.62271937817E+000, +0.00000000000E+000
+1.60500000000E+009, -4.98867546763E+000, +0.00000000000E+000
+1.61000000000E+009, -5.43400462281E+000, +0.00000000000E+000
+1.61500000000E+009, -5.95815613531E+000, +0.00000000000E+000
+1.62000000000E+009, -6.56462549126E+000, +0.00000000000E+000
+1.62500000000E+009, -7.24270577424E+000, +0.00000000000E+000
+1.63000000000E+009, -7.98747703484E+000, +0.00000000000E+000
+1.63500000000E+009, -8.78337538107E+000, +0.00000000000E+000
+1.64000000000E+009, -9.61946014345E+000, +0.00000000000E+000
+1.64500000000E+009, -1.04719804112E+001, +0.00000000000E+000
+1.65000000000E+009, -1.13352519142E+001, +0.00000000000E+000
+1.65500000000E+009, -1.21971709124E+001, +0.00000000000E+000
+1.66000000000E+009, -1.30427307217E+001, +0.00000000000E+000
+1.66500000000E+009, -1.38771180991E+001, +0.00000000000E+000
+1.67000000000E+009, -1.46855865748E+001, +0.00000000000E+000
+1.67500000000E+009, -1.54826731886E+001, +0.00000000000E+000
+1.68000000000E+009, -1.62539021074E+001, +0.00000000000E+000
+1.68500000000E+009, -1.70012680267E+001, +0.00000000000E+000
+1.69000000000E+009, -1.77287037776E+001, +0.00000000000E+000
+1.69500000000E+009, -1.84418123501E+001, +0.00000000000E+000
+1.70000000000E+009, -1.91382824059E+001, +0.00000000000E+000
+1.70500000000E+009, -1.98304617380E+001, +0.00000000000E+000
+1.71000000000E+009, -2.04941429823E+001, +0.00000000000E+000
+1.71500000000E+009, -2.11617825100E+001, +0.00000000000E+000
+1.72000000000E+009, -2.18093036134E+001, +0.00000000000E+000
+1.72500000000E+009, -2.24547858871E+001, +0.00000000000E+000
+1.73000000000E+009, -2.30937522391E+001, +0.00000000000E+000
+1.73500000000E+009, -2.37268434520E+001, +0.00000000000E+000
+1.74000000000E+009, -2.43567065111E+001, +0.00000000000E+000
+1.74500000000E+009, -2.49607915162E+001, +0.00000000000E+000
+1.75000000000E+009, -2.55615802825E+001, +0.00000000000E+000
+1.75500000000E+009, -2.61626907201E+001, +0.00000000000E+000
+1.76000000000E+009, -2.67625777429E+001, +0.00000000000E+000
+1.76500000000E+009, -2.73286669019E+001, +0.00000000000E+000
+1.77000000000E+009, -2.78859126035E+001, +0.00000000000E+000
+1.77500000000E+009, -2.84402885651E+001, +0.00000000000E+000
+1.78000000000E+009, -2.90003893972E+001, +0.00000000000E+000
+1.78500000000E+009, -2.95345587568E+001, +0.00000000000E+000
+1.79000000000E+009, -3.00649731623E+001, +0.00000000000E+000
+1.79500000000E+009, -3.05485899739E+001, +0.00000000000E+000
+1.80000000000E+009, -3.10826756439E+001, +0.00000000000E+000
+1.80500000000E+009, -3.15464304947E+001, +0.00000000000E+000
+1.81000000000E+009, -3.20392182869E+001, +0.00000000000E+000
+1.81500000000E+009, -3.24820910943E+001, +0.00000000000E+000
+1.82000000000E+009, -3.29490963317E+001, +0.00000000000E+000
+1.82500000000E+009, -3.34128385254E+001, +0.00000000000E+000
+1.83000000000E+009, -3.38083781941E+001, +0.00000000000E+000
+1.83500000000E+009, -3.42003047297E+001, +0.00000000000E+000
+1.84000000000E+009, -3.46444471871E+001, +0.00000000000E+000
+1.84500000000E+009, -3.50235654376E+001, +0.00000000000E+000
+1.85000000000E+009, -3.53547659055E+001, +0.00000000000E+000
+1.85500000000E+009, -3.57306611000E+001, +0.00000000000E+000
+1.86000000000E+009, -3.60593582091E+001, +0.00000000000E+000
+1.86500000000E+009, -3.63971410611E+001, +0.00000000000E+000
+1.87000000000E+009, -3.67178038855E+001, +0.00000000000E+000
+1.87500000000E+009, -3.70066331264E+001, +0.00000000000E+000
+1.88000000000E+009, -3.73519693492E+001, +0.00000000000E+000
+1.88500000000E+009, -3.76268304022E+001, +0.00000000000E+000
+1.89000000000E+009, -3.80026931312E+001, +0.00000000000E+000
+1.89500000000E+009, -3.83235732568E+001, +0.00000000000E+000
+1.90000000000E+009, -3.87253616464E+001, +0.00000000000E+000
+1.90500000000E+009, -3.90920490797E+001, +0.00000000000E+000
+1.91000000000E+009, -3.94610736235E+001, +0.00000000000E+000
+1.91500000000E+009, -3.98187139388E+001, +0.00000000000E+000
+1.92000000000E+009, -4.02160424844E+001, +0.00000000000E+000
+1.92500000000E+009, -4.05456525812E+001, +0.00000000000E+000
+1.93000000000E+009, -4.09856077357E+001, +0.00000000000E+000
+1.93500000000E+009, -4.13416738429E+001, +0.00000000000E+000
+1.94000000000E+009, -4.16879475977E+001, +0.00000000000E+000
+1.94500000000E+009, -4.20413785489E+001, +0.00000000000E+000
+1.95000000000E+009, -4.25227189311E+001, +0.00000000000E+000
+1.95500000000E+009, -4.27897493794E+001, +0.00000000000E+000
+1.96000000000E+009, -4.31696105155E+001, +0.00000000000E+000
+1.96500000000E+009, -4.35322026257E+001, +0.00000000000E+000
+1.97000000000E+009, -4.38470545616E+001, +0.00000000000E+000
+1.97500000000E+009, -4.40814183659E+001, +0.00000000000E+000
+1.98000000000E+009, -4.45090730580E+001, +0.00000000000E+000
+1.98500000000E+009, -4.47420800673E+001, +0.00000000000E+000
+1.99000000000E+009, -4.50564067185E+001, +0.00000000000E+000
+1.99500000000E+009, -4.50721683938E+001, +0.00000000000E+000
+2.00000000000E+009, -4.54332441548E+001, +0.00000000000E+000
