"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.18500000000E+009, +1.08571568323E+002, +0.00000000000E+000
+1.19000000000E+009, +1.06232847452E+002, +0.00000000000E+000
+1.19500000000E+009, +1.03874799518E+002, +0.00000000000E+000
+1.20000000000E+009, +1.01419933949E+002, +0.00000000000E+000
+1.20500000000E+009, +9.89360071385E+001, +0.00000000000E+000
+1.21000000000E+009, +9.63053894638E+001, +0.00000000000E+000
+1.21500000000E+009, +9.35782540639E+001, +0.00000000000E+000
+1.22000000000E+009, +9.07898465308E+001, +0.00000000000E+000
+1.22500000000E+009, +8.78510529590E+001, +0.00000000000E+000
+1.23000000000E+009, +8.47726931132E+001, +0.00000000000E+000
+1.23500000000E+009, +8.15299372575E+001, +0.00000000000E+000
+1.24000000000E+009, +7.81108871034E+001, +0.00000000000E+000
+1.24500000000E+009, +7.44882142283E+001, +0.00000000000E+000
+1.25000000000E+009, +7.06262922350E+001, +0.00000000000E+000
+1.25500000000E+009, +6.65014308147E+001, +0.00000000000E+000
+1.26000000000E+009, +6.20902568451E+001, +0.00000000000E+000
+1.26500000000E+009, +5.73132663121E+001, +0.00000000000E+000
+1.27000000000E+009, +5.21998750539E+001, +0.00000000000E+000
+1.27500000000E+009, +4.67505031050E+001, +0.00000000000E+000
+1.28000000000E+009, +4.08331563078E+001, +0.00000000000E+000
+1.28500000000E+009, +3.45293751327E+001, +0.00000000000E+000
+1.29000000000E+009, +2.78403824751E+001, +0.00000000000E+000
+1.29500000000E+009, +2.09091552792E+001, +0.00000000000E+000
+1.30000000000E+009, +1.38362110742E+001, +0.00000000000E+000
+1.30500000000E+009, +7.03564009449E+000, +0.00000000000E+000
+1.31000000000E+009, +1.07754480166E+000, +0.00000000000E+000
+1.31500000000E+009, -2.62936386483E+000, +0.00000000000E+000
+1.32000000000E+009, -2.01523266193E+000, +0.00000000000E+000
+1.32500000000E+009, +5.24356953482E+000, +0.00000000000E+000
+1.33000000000E+009, +1.99224355577E+001, +0.00000000000E+000
+1.33500000000E+009, +3.48482216520E+001, +0.00000000000E+000
+1.34000000000E+009, +4.30445928933E+001, +0.00000000000E+000
+1.34500000000E+009, +4.55785062717E+001, +0.00000000000E+000
+1.35000000000E+009, +4.47601589693E+001, +0.00000000000E+000
+1.35500000000E+009, +4.21848607932E+001, +0.00000000000E+000
+1.36000000000E+009, +3.87883043458E+001, +0.00000000000E+000
+1.36500000000E+009, +3.49061449996E+001, +0.00000000000E+000
+1.37000000000E+009, +3.09612327631E+001, +0.00000000000E+000
+1.37500000000E+009, +2.72095450214E+001, +0.00000000000E+000
+1.38000000000E+009, +2.36384871542E+001, +0.00000000000E+000
+1.38500000000E+009, +2.05904580158E+001, +0.00000000000E+000
+1.39000000000E+009, +1.80788965405E+001, +0.00000000000E+000
+1.39500000000E+009, +1.66198421745E+001, +0.00000000000E+000
+1.40000000000E+009, +1.65671238900E+001, +0.00000000000E+000
+1.40500000000E+009, +1.91332494012E+001, +0.00000000000E+000
+1.41000000000E+009, +2.52668114190E+001, +0.00000000000E+000
+1.41500000000E+009, +3.71227690737E+001, +0.00000000000E+000
+1.42000000000E+009, +5.52312950802E+001, +0.00000000000E+000
+1.42500000000E+009, +7.49256019639E+001, +0.00000000000E+000
+1.43000000000E+009, +8.95368193063E+001, +0.00000000000E+000
+1.43500000000E+009, +9.77123932866E+001, +0.00000000000E+000
+1.44000000000E+009, +1.02389981759E+002, +0.00000000000E+000
+1.44500000000E+009, +1.04522646076E+002, +0.00000000000E+000
+1.45000000000E+009, +1.05229767526E+002, +0.00000000000E+000
+1.45500000000E+009, +1.05040617093E+002, +0.00000000000E+000
+1.46000000000E+009, +1.04778154370E+002, +0.00000000000E+000
+1.46500000000E+009, +1.04291991278E+002, +0.00000000000E+000
+1.47000000000E+009, +1.04098848059E+002, +0.00000000000E+000
+1.47500000000E+009, +1.04104221868E+002, +0.00000000000E+000
+1.48000000000E+009, +1.05055803983E+002, +0.00000000000E+000
+1.48500000000E+009, +1.06257891534E+002, +0.00000000000E+000
+1.49000000000E+009, +1.08738473572E+002, +0.00000000000E+000
+1.49500000000E+009, +1.11757104944E+002, +0.00000000000E+000
+1.50000000000E+009, +1.15369712303E+002, +0.00000000000E+000
+1.50500000000E+009, +1.18432977149E+002, +0.00000000000E+000
+1.51000000000E+009, +1.20908941710E+002, +0.00000000000E+000
+1.51500000000E+009, +1.21544766693E+002, +0.00000000000E+000
+1.52000000000E+009, +1.20661819622E+002, +0.00000000000E+000
+1.52500000000E+009, +1.19106554684E+002, +0.00000000000E+000
+1.53000000000E+009, +1.16495205782E+002, +0.00000000000E+000
+1.53500000000E+009, +1.13107085399E+002, +0.00000000000E+000
+1.54000000000E+009, +1.09615558943E+002, +0.00000000000E+000
+1.54500000000E+009, +1.05949808766E+002, +0.00000000000E+000
+1.55000000000E+009, +1.02662121082E+002, +0.00000000000E+000
+1.55500000000E+009, +9.99524171497E+001, +0.00000000000E+000
+1.56000000000E+009, +9.84347696809E+001, +0.00000000000E+000
+1.56500000000E+009, +9.83996997246E+001, +0.00000000000E+000
+1.57000000000E+009, +1.00985516945E+002, +0.00000000000E+000
+1.57500000000E+009, +1.08174760903E+002, +0.00000000000E+000
+1.58000000000E+009, +1.21389357639E+002, +0.00000000000E+000
+1.58500000000E+009, +1.38328273105E+002, +0.00000000000E+000
+1.59000000000E+009, +1.51567241392E+002, +0.00000000000E+000
+1.59500000000E+009, +1.58631747222E+002, +0.00000000000E+000
+1.60000000000E+009, +1.60828833766E+002, +0.00000000000E+000
+1.60500000000E+009, +1.59671523292E+002, +0.00000000000E+000
+1.61000000000E+009, +1.56665353691E+002, +0.00000000000E+000
+1.61500000000E+009, +1.52580002049E+002, +0.00000000000E+000
+1.62000000000E+009, +1.47778764089E+002, +0.00000000000E+000
+1.62500000000E+009, +1.42604013060E+002, +0.00000000000E+000
+1.63000000000E+009, +1.37285732820E+002, +0.00000000000E+000
+1.63500000000E+009, +1.31988808531E+002, +0.00000000000E+000
+1.64000000000E+009, +1.26792099204E+002, +0.00000000000E+000
+1.64500000000E+009, +1.21640567257E+002, +0.00000000000E+000
+1.65000000000E+009, +1.16636815781E+002, +0.00000000000E+000
+1.65500000000E+009, +1.11720611891E+002, +0.00000000000E+000
+1.66000000000E+009, +1.06931184369E+002, +0.00000000000E+000
+1.66500000000E+009, +1.02314247492E+002, +0.00000000000E+000
+1.67000000000E+009, +9.78098315015E+001, +0.00000000000E+000
+1.67500000000E+009, +9.33770742272E+001, +0.00000000000E+000
+1.68000000000E+009, +8.90922209314E+001, +0.00000000000E+000
+1.68500000000E+009, +8.48805560613E+001, +0.00000000000E+000
+1.69000000000E+009, +8.08525155795E+001, +0.00000000000E+000
+1.69500000000E+009, +7.69390577978E+001, +0.00000000000E+000
+1.70000000000E+009, +7.31080109829E+001, +0.00000000000E+000
+1.70500000000E+009, +6.94672275119E+001, +0.00000000000E+000
+1.71000000000E+009, +6.59907429237E+001, +0.00000000000E+000
+1.71500000000E+009, +6.25869775624E+001, +0.00000000000E+000
+1.72000000000E+009, +5.94316668600E+001, +0.00000000000E+000
+1.72500000000E+009, +5.63389076174E+001, +0.00000000000E+000
+1.73000000000E+009, +5.34080550678E+001, +0.00000000000E+000
+1.73500000000E+009, +5.06225306295E+001, +0.00000000000E+000
+1.74000000000E+009, +4.79435667392E+001, +0.00000000000E+000
+1.74500000000E+009, +4.53593467776E+001, +0.00000000000E+000
+1.75000000000E+009, +4.29076780573E+001, +0.00000000000E+000
+1.75500000000E+009, +4.05036963953E+001, +0.00000000000E+000
+1.76000000000E+009, +3.81999877023E+001, +0.00000000000E+000
+1.76500000000E+009, +3.59675646186E+001, +0.00000000000E+000
+1.77000000000E+009, +3.37820569563E+001, +0.00000000000E+000
+1.77500000000E+009, +3.16573348688E+001, +0.00000000000E+000
+1.78000000000E+009, +2.95427836597E+001, +0.00000000000E+000
+1.78500000000E+009, +2.74740496402E+001, +0.00000000000E+000
+1.79000000000E+009, +2.54672951604E+001, +0.00000000000E+000
+1.79500000000E+009, +2.34191257398E+001, +0.00000000000E+000
+1.80000000000E+009, +2.14217496643E+001, +0.00000000000E+000
+1.80500000000E+009, +1.94557252055E+001, +0.00000000000E+000
+1.81000000000E+009, +1.74220594919E+001, +0.00000000000E+000
+1.81500000000E+009, +1.54347437638E+001, +0.00000000000E+000
+1.82000000000E+009, +1.34887838936E+001, +0.00000000000E+000
+1.82500000000E+009, +1.15360226744E+001, +0.00000000000E+000
+1.83000000000E+009, +9.59259031882E+000, +0.00000000000E+000
+1.83500000000E+009, +7.61580187802E+000, +0.00000000000E+000
+1.84000000000E+009, +5.73223102993E+000, +0.00000000000E+000
+1.84500000000E+009, +3.83056886126E+000, +0.00000000000E+000
+1.85000000000E+009, +1.97946015748E+000, +0.00000000000E+000
+1.85500000000E+009, +1.57645800643E-001, +0.00000000000E+000
+1.86000000000E+009, -1.64859259317E+000, +0.00000000000E+000
+1.86500000000E+009, -3.40517620701E+000, +0.00000000000E+000
+1.87000000000E+009, -5.13630489516E+000, +0.00000000000E+000
+1.87500000000E+009, -6.86909993992E+000, +0.00000000000E+000
+1.88000000000E+009, -8.54621524928E+000, +0.00000000000E+000
+1.88500000000E+009, -1.01981180403E+001, +0.00000000000E+000
+1.89000000000E+009, -1.18278809811E+001, +0.00000000000E+000
+1.89500000000E+009, -1.34243422897E+001, +0.00000000000E+000
+1.90000000000E+009, -1.50620404502E+001, +0.00000000000E+000
+1.90500000000E+009, -1.66619317179E+001, +0.00000000000E+000
+1.91000000000E+009, -1.82492637369E+001, +0.00000000000E+000
+1.91500000000E+009, -1.98221839811E+001, +0.00000000000E+000
+1.92000000000E+009, -2.14150481067E+001, +0.00000000000E+000
+1.92500000000E+009, -2.29716521537E+001, +0.00000000000E+000
+1.93000000000E+009, -2.45452363627E+001, +0.00000000000E+000
+1.93500000000E+009, -2.61275673522E+001, +0.00000000000E+000
+1.94000000000E+009, -2.76610247392E+001, +0.00000000000E+000
+1.94500000000E+009, -2.91865263644E+001, +0.00000000000E+000
+1.95000000000E+009, -3.07284787437E+001, +0.00000000000E+000
+1.95500000000E+009, -3.21983482785E+001, +0.00000000000E+000
+1.96000000000E+009, -3.36871588166E+001, +0.00000000000E+000
+1.96500000000E+009, -3.51241930780E+001, +0.00000000000E+000
+1.97000000000E+009, -3.65174369904E+001, +0.00000000000E+000
+1.97500000000E+009, -3.79313330479E+001, +0.00000000000E+000
+1.98000000000E+009, -3.92774952415E+001, +0.00000000000E+000
+1.98500000000E+009, -4.06046478197E+001, +0.00000000000E+000
+1.99000000000E+009, -4.18836277204E+001, +0.00000000000E+000
+1.99500000000E+009, -4.31852384008E+001, +0.00000000000E+000
+2.00000000000E+009, -4.44381778097E+001, +0.00000000000E+000
