"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.62500000000E+009, -6.84997078335E+001, +0.00000000000E+000
+1.63000000000E+009, -7.66727169906E+001, +0.00000000000E+000
+1.63500000000E+009, -8.44478939514E+001, +0.00000000000E+000
+1.64000000000E+009, -9.16946294166E+001, +0.00000000000E+000
+1.64500000000E+009, -9.84464272033E+001, +0.00000000000E+000
+1.65000000000E+009, -1.04777561268E+002, +0.00000000000E+000
+1.65500000000E+009, -1.10627717672E+002, +0.00000000000E+000
+1.66000000000E+009, -1.16079827830E+002, +0.00000000000E+000
+1.66500000000E+009, -1.21216908917E+002, +0.00000000000E+000
+1.67000000000E+009, -1.26070048256E+002, +0.00000000000E+000
+1.67500000000E+009, -1.30682304866E+002, +0.00000000000E+000
+1.68000000000E+009, -1.35031519599E+002, +0.00000000000E+000
+1.68500000000E+009, -1.39235532239E+002, +0.00000000000E+000
+1.69000000000E+009, -1.43337474696E+002, +0.00000000000E+000
+1.69500000000E+009, -1.47254029397E+002, +0.00000000000E+000
+1.70000000000E+009, -1.51090974908E+002, +0.00000000000E+000
+1.70500000000E+009, -1.54779257221E+002, +0.00000000000E+000
+1.71000000000E+009, -1.58418594264E+002, +0.00000000000E+000
+1.71500000000E+009, -1.62003102317E+002, +0.00000000000E+000
+1.72000000000E+009, -1.65452851929E+002, +0.00000000000E+000
+1.72500000000E+009, -1.68851952891E+002, +0.00000000000E+000
+1.73000000000E+009, -1.72113832654E+002, +0.00000000000E+000
+1.73500000000E+009, -1.75319052378E+002, +0.00000000000E+000
+1.74000000000E+009, -1.78426038462E+002, +0.00000000000E+000
+1.74500000000E+009, +1.78593926401E+002, +0.00000000000E+000
+1.75000000000E+009, +1.75700869264E+002, +0.00000000000E+000
+1.75500000000E+009, +1.72928278179E+002, +0.00000000000E+000
+1.76000000000E+009, +1.70194792880E+002, +0.00000000000E+000
+1.76500000000E+009, +1.67499032354E+002, +0.00000000000E+000
+1.77000000000E+009, +1.65144206655E+002, +0.00000000000E+000
+1.77500000000E+009, +1.62496075602E+002, +0.00000000000E+000
+1.78000000000E+009, +1.60084003221E+002, +0.00000000000E+000
+1.78500000000E+009, +1.57883735005E+002, +0.00000000000E+000
+1.79000000000E+009, +1.55449922113E+002, +0.00000000000E+000
+1.79500000000E+009, +1.53294500858E+002, +0.00000000000E+000
+1.80000000000E+009, +1.51156001016E+002, +0.00000000000E+000
+1.80500000000E+009, +1.49204495982E+002, +0.00000000000E+000
+1.81000000000E+009, +1.46873210902E+002, +0.00000000000E+000
+1.81500000000E+009, +1.45185707134E+002, +0.00000000000E+000
+1.82000000000E+009, +1.43110286382E+002, +0.00000000000E+000
+1.82500000000E+009, +1.41607396717E+002, +0.00000000000E+000
+1.83000000000E+009, +1.39583322984E+002, +0.00000000000E+000
+1.83500000000E+009, +1.37762945842E+002, +0.00000000000E+000
+1.84000000000E+009, +1.35923605083E+002, +0.00000000000E+000
+1.84500000000E+009, +1.34071441119E+002, +0.00000000000E+000
+1.85000000000E+009, +1.32194020287E+002, +0.00000000000E+000
+1.85500000000E+009, +1.30342311273E+002, +0.00000000000E+000
+1.86000000000E+009, +1.28566683828E+002, +0.00000000000E+000
+1.86500000000E+009, +1.26415376499E+002, +0.00000000000E+000
+1.87000000000E+009, +1.24422450140E+002, +0.00000000000E+000
+1.87500000000E+009, +1.22547684822E+002, +0.00000000000E+000
+1.88000000000E+009, +1.20219682285E+002, +0.00000000000E+000
+1.88500000000E+009, +1.17850363206E+002, +0.00000000000E+000
+1.89000000000E+009, +1.15848606481E+002, +0.00000000000E+000
+1.89500000000E+009, +1.13621483776E+002, +0.00000000000E+000
+1.90000000000E+009, +1.11435846949E+002, +0.00000000000E+000
+1.90500000000E+009, +1.09212618212E+002, +0.00000000000E+000
+1.91000000000E+009, +1.06722256304E+002, +0.00000000000E+000
+1.91500000000E+009, +1.04586118633E+002, +0.00000000000E+000
+1.92000000000E+009, +1.02995927946E+002, +0.00000000000E+000
+1.92500000000E+009, +1.00134572283E+002, +0.00000000000E+000
+1.93000000000E+009, +9.89444479641E+001, +0.00000000000E+000
+1.93500000000E+009, +9.74410435065E+001, +0.00000000000E+000
+1.94000000000E+009, +9.52226026648E+001, +0.00000000000E+000
+1.94500000000E+009, +9.41497441256E+001, +0.00000000000E+000
+1.95000000000E+009, +9.24980900752E+001, +0.00000000000E+000
+1.95500000000E+009, +9.11017308438E+001, +0.00000000000E+000
+1.96000000000E+009, +9.00667690987E+001, +0.00000000000E+000
+1.96500000000E+009, +8.91108473566E+001, +0.00000000000E+000
+1.97000000000E+009, +8.77957444524E+001, +0.00000000000E+000
+1.97500000000E+009, +8.63682904995E+001, +0.00000000000E+000
+1.98000000000E+009, +8.52843395971E+001, +0.00000000000E+000
+1.98500000000E+009, +8.48371427808E+001, +0.00000000000E+000
+1.99000000000E+009, +8.41739097199E+001, +0.00000000000E+000
+1.99500000000E+009, +8.23130272633E+001, +0.00000000000E+000
+2.00000000000E+009, +8.14801537347E+001, +0.00000000000E+000
