"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.22500000000E+009, -1.73963627834E+002, +0.00000000000E+000
+1.23000000000E+009, -1.77800352622E+002, +0.00000000000E+000
+1.23500000000E+009, +1.77997374598E+002, +0.00000000000E+000
+1.24000000000E+009, +1.73637329080E+002, +0.00000000000E+000
+1.24500000000E+009, +1.68973975102E+002, +0.00000000000E+000
+1.25000000000E+009, +1.64234491293E+002, +0.00000000000E+000
+1.25500000000E+009, +1.59228880544E+002, +0.00000000000E+000
+1.26000000000E+009, +1.53773394952E+002, +0.00000000000E+000
+1.26500000000E+009, +1.48025657633E+002, +0.00000000000E+000
+1.27000000000E+009, +1.41912540405E+002, +0.00000000000E+000
+1.27500000000E+009, +1.35371774681E+002, +0.00000000000E+000
+1.28000000000E+009, +1.28321769723E+002, +0.00000000000E+000
+1.28500000000E+009, +1.20707502386E+002, +0.00000000000E+000
+1.29000000000E+009, +1.12379465684E+002, +0.00000000000E+000
+1.29500000000E+009, +1.03314315684E+002, +0.00000000000E+000
+1.30000000000E+009, +9.35297619294E+001, +0.00000000000E+000
+1.30500000000E+009, +8.30296180739E+001, +0.00000000000E+000
+1.31000000000E+009, +7.19724888116E+001, +0.00000000000E+000
+1.31500000000E+009, +6.05285976759E+001, +0.00000000000E+000
+1.32000000000E+009, +4.90058527145E+001, +0.00000000000E+000
+1.32500000000E+009, +3.76538959831E+001, +0.00000000000E+000
+1.33000000000E+009, +2.66989848889E+001, +0.00000000000E+000
+1.33500000000E+009, +1.62382940673E+001, +0.00000000000E+000
+1.34000000000E+009, +6.31097095270E+000, +0.00000000000E+000
+1.34500000000E+009, -3.11077708010E+000, +0.00000000000E+000
+1.35000000000E+009, -1.21090643403E+001, +0.00000000000E+000
+1.35500000000E+009, -2.07889808092E+001, +0.00000000000E+000
+1.36000000000E+009, -2.91892321544E+001, +0.00000000000E+000
+1.36500000000E+009, -3.73597191570E+001, +0.00000000000E+000
+1.37000000000E+009, -4.53988718932E+001, +0.00000000000E+000
+1.37500000000E+009, -5.33269249120E+001, +0.00000000000E+000
+1.38000000000E+009, -6.11597203768E+001, +0.00000000000E+000
+1.38500000000E+009, -6.89114574137E+001, +0.00000000000E+000
+1.39000000000E+009, -7.65852739138E+001, +0.00000000000E+000
+1.39500000000E+009, -8.42034069596E+001, +0.00000000000E+000
+1.40000000000E+009, -9.17261435056E+001, +0.00000000000E+000
+1.40500000000E+009, -9.92060702748E+001, +0.00000000000E+000
+1.41000000000E+009, -1.06608347332E+002, +0.00000000000E+000
+1.41500000000E+009, -1.13918754598E+002, +0.00000000000E+000
+1.42000000000E+009, -1.21198763569E+002, +0.00000000000E+000
+1.42500000000E+009, -1.28372322600E+002, +0.00000000000E+000
+1.43000000000E+009, -1.35528579464E+002, +0.00000000000E+000
+1.43500000000E+009, -1.42607500380E+002, +0.00000000000E+000
+1.44000000000E+009, -1.49639978812E+002, +0.00000000000E+000
+1.44500000000E+009, -1.56593278139E+002, +0.00000000000E+000
+1.45000000000E+009, -1.63551681941E+002, +0.00000000000E+000
+1.45500000000E+009, -1.70444936928E+002, +0.00000000000E+000
+1.46000000000E+009, -1.77320504564E+002, +0.00000000000E+000
+1.46500000000E+009, +1.75800715270E+002, +0.00000000000E+000
+1.47000000000E+009, +1.68951852743E+002, +0.00000000000E+000
+1.47500000000E+009, +1.62100466441E+002, +0.00000000000E+000
+1.48000000000E+009, +1.55250704454E+002, +0.00000000000E+000
+1.48500000000E+009, +1.48409758014E+002, +0.00000000000E+000
+1.49000000000E+009, +1.41559882019E+002, +0.00000000000E+000
+1.49500000000E+009, +1.34689605351E+002, +0.00000000000E+000
+1.50000000000E+009, +1.27827420881E+002, +0.00000000000E+000
+1.50500000000E+009, +1.20955411201E+002, +0.00000000000E+000
+1.51000000000E+009, +1.14058188097E+002, +0.00000000000E+000
+1.51500000000E+009, +1.07139814416E+002, +0.00000000000E+000
+1.52000000000E+009, +1.00215475248E+002, +0.00000000000E+000
+1.52500000000E+009, +9.32335727727E+001, +0.00000000000E+000
+1.53000000000E+009, +8.62213308523E+001, +0.00000000000E+000
+1.53500000000E+009, +7.91303473522E+001, +0.00000000000E+000
+1.54000000000E+009, +7.19707491236E+001, +0.00000000000E+000
+1.54500000000E+009, +6.47458670433E+001, +0.00000000000E+000
+1.55000000000E+009, +5.74046006761E+001, +0.00000000000E+000
+1.55500000000E+009, +4.99367680627E+001, +0.00000000000E+000
+1.56000000000E+009, +4.23569835370E+001, +0.00000000000E+000
+1.56500000000E+009, +3.46242333065E+001, +0.00000000000E+000
+1.57000000000E+009, +2.67351222525E+001, +0.00000000000E+000
+1.57500000000E+009, +1.86638002231E+001, +0.00000000000E+000
+1.58000000000E+009, +1.04197452155E+001, +0.00000000000E+000
+1.58500000000E+009, +1.96801893322E+000, +0.00000000000E+000
+1.59000000000E+009, -6.69513062204E+000, +0.00000000000E+000
+1.59500000000E+009, -1.55265204347E+001, +0.00000000000E+000
+1.60000000000E+009, -2.45196192143E+001, +0.00000000000E+000
+1.60500000000E+009, -3.36329528487E+001, +0.00000000000E+000
+1.61000000000E+009, -4.27525523445E+001, +0.00000000000E+000
+1.61500000000E+009, -5.17796286217E+001, +0.00000000000E+000
+1.62000000000E+009, -6.05935374193E+001, +0.00000000000E+000
+1.62500000000E+009, -6.90998382920E+001, +0.00000000000E+000
+1.63000000000E+009, -7.71920742061E+001, +0.00000000000E+000
+1.63500000000E+009, -8.48292369254E+001, +0.00000000000E+000
+1.64000000000E+009, -9.19480606222E+001, +0.00000000000E+000
+1.64500000000E+009, -9.86053448933E+001, +0.00000000000E+000
+1.65000000000E+009, -1.04825829189E+002, +0.00000000000E+000
+1.65500000000E+009, -1.10554485782E+002, +0.00000000000E+000
+1.66000000000E+009, -1.15963717838E+002, +0.00000000000E+000
+1.66500000000E+009, -1.21068662021E+002, +0.00000000000E+000
+1.67000000000E+009, -1.25858511629E+002, +0.00000000000E+000
+1.67500000000E+009, -1.30458445249E+002, +0.00000000000E+000
+1.68000000000E+009, -1.34876032038E+002, +0.00000000000E+000
+1.68500000000E+009, -1.39141148080E+002, +0.00000000000E+000
+1.69000000000E+009, -1.43244808136E+002, +0.00000000000E+000
+1.69500000000E+009, -1.47206362870E+002, +0.00000000000E+000
+1.70000000000E+009, -1.51084148756E+002, +0.00000000000E+000
+1.70500000000E+009, -1.54869345294E+002, +0.00000000000E+000
+1.71000000000E+009, -1.58543423425E+002, +0.00000000000E+000
+1.71500000000E+009, -1.62135862009E+002, +0.00000000000E+000
+1.72000000000E+009, -1.65671041486E+002, +0.00000000000E+000
+1.72500000000E+009, -1.69055624683E+002, +0.00000000000E+000
+1.73000000000E+009, -1.72318485689E+002, +0.00000000000E+000
+1.73500000000E+009, -1.75536672249E+002, +0.00000000000E+000
+1.74000000000E+009, -1.78647605901E+002, +0.00000000000E+000
+1.74500000000E+009, +1.78369255797E+002, +0.00000000000E+000
+1.75000000000E+009, +1.75468985693E+002, +0.00000000000E+000
+1.75500000000E+009, +1.72708880996E+002, +0.00000000000E+000
+1.76000000000E+009, +1.69937709139E+002, +0.00000000000E+000
+1.76500000000E+009, +1.67298819754E+002, +0.00000000000E+000
+1.77000000000E+009, +1.64812078054E+002, +0.00000000000E+000
+1.77500000000E+009, +1.62289661387E+002, +0.00000000000E+000
+1.78000000000E+009, +1.59917148332E+002, +0.00000000000E+000
+1.78500000000E+009, +1.57600918319E+002, +0.00000000000E+000
+1.79000000000E+009, +1.55228506968E+002, +0.00000000000E+000
+1.79500000000E+009, +1.52942966390E+002, +0.00000000000E+000
+1.80000000000E+009, +1.51060050301E+002, +0.00000000000E+000
+1.80500000000E+009, +1.48923080787E+002, +0.00000000000E+000
+1.81000000000E+009, +1.46952983081E+002, +0.00000000000E+000
+1.81500000000E+009, +1.45027219730E+002, +0.00000000000E+000
+1.82000000000E+009, +1.43216024144E+002, +0.00000000000E+000
+1.82500000000E+009, +1.41370862286E+002, +0.00000000000E+000
+1.83000000000E+009, +1.39550755876E+002, +0.00000000000E+000
+1.83500000000E+009, +1.37702088327E+002, +0.00000000000E+000
+1.84000000000E+009, +1.35683033677E+002, +0.00000000000E+000
+1.84500000000E+009, +1.33950466168E+002, +0.00000000000E+000
+1.85000000000E+009, +1.31920436046E+002, +0.00000000000E+000
+1.85500000000E+009, +1.30063252353E+002, +0.00000000000E+000
+1.86000000000E+009, +1.27788696303E+002, +0.00000000000E+000
+1.86500000000E+009, +1.25871303933E+002, +0.00000000000E+000
+1.87000000000E+009, +1.23734625454E+002, +0.00000000000E+000
+1.87500000000E+009, +1.21301992855E+002, +0.00000000000E+000
+1.88000000000E+009, +1.19244606394E+002, +0.00000000000E+000
+1.88500000000E+009, +1.16775627118E+002, +0.00000000000E+000
+1.89000000000E+009, +1.14064028367E+002, +0.00000000000E+000
+1.89500000000E+009, +1.12424763584E+002, +0.00000000000E+000
+1.90000000000E+009, +1.09515687091E+002, +0.00000000000E+000
+1.90500000000E+009, +1.07965385345E+002, +0.00000000000E+000
+1.91000000000E+009, +1.05956927736E+002, +0.00000000000E+000
+1.91500000000E+009, +1.03896840664E+002, +0.00000000000E+000
+1.92000000000E+009, +1.02185755021E+002, +0.00000000000E+000
+1.92500000000E+009, +1.00152559580E+002, +0.00000000000E+000
+1.93000000000E+009, +9.84497535428E+001, +0.00000000000E+000
+1.93500000000E+009, +9.68444428542E+001, +0.00000000000E+000
+1.94000000000E+009, +9.56092936019E+001, +0.00000000000E+000
+1.94500000000E+009, +9.38076496003E+001, +0.00000000000E+000
+1.95000000000E+009, +9.33953668741E+001, +0.00000000000E+000
+1.95500000000E+009, +9.14616556953E+001, +0.00000000000E+000
+1.96000000000E+009, +8.96077562246E+001, +0.00000000000E+000
+1.96500000000E+009, +8.86804306251E+001, +0.00000000000E+000
+1.97000000000E+009, +8.81414580945E+001, +0.00000000000E+000
+1.97500000000E+009, +8.71711258199E+001, +0.00000000000E+000
+1.98000000000E+009, +8.57581199258E+001, +0.00000000000E+000
+1.98500000000E+009, +8.57848156214E+001, +0.00000000000E+000
+1.99000000000E+009, +8.44311660073E+001, +0.00000000000E+000
+1.99500000000E+009, +8.21441709428E+001, +0.00000000000E+000
+2.00000000000E+009, +8.10793484662E+001, +0.00000000000E+000
