"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.45500000000E+009, +7.98689994054E+001, +0.00000000000E+000
+1.46000000000E+009, +7.77379657022E+001, +0.00000000000E+000
+1.46500000000E+009, +7.48170012928E+001, +0.00000000000E+000
+1.47000000000E+009, +7.00273523214E+001, +0.00000000000E+000
+1.47500000000E+009, +6.38480288411E+001, +0.00000000000E+000
+1.48000000000E+009, +5.30306715608E+001, +0.00000000000E+000
+1.48500000000E+009, +2.69511403653E+001, +0.00000000000E+000
+1.49000000000E+009, -5.49625506989E+001, +0.00000000000E+000
+1.49500000000E+009, -9.86313060025E+001, +0.00000000000E+000
+1.50000000000E+009, -1.13699809810E+002, +0.00000000000E+000
+1.50500000000E+009, -1.25219899734E+002, +0.00000000000E+000
+1.51000000000E+009, -1.34599219737E+002, +0.00000000000E+000
+1.51500000000E+009, -1.44219408498E+002, +0.00000000000E+000
+1.52000000000E+009, -1.53568710151E+002, +0.00000000000E+000
+1.52500000000E+009, -1.62865429810E+002, +0.00000000000E+000
+1.53000000000E+009, -1.72723369174E+002, +0.00000000000E+000
+1.53500000000E+009, +1.77903047095E+002, +0.00000000000E+000
+1.54000000000E+009, +1.68588935262E+002, +0.00000000000E+000
+1.54500000000E+009, +1.60310707738E+002, +0.00000000000E+000
+1.55000000000E+009, +1.52892546565E+002, +0.00000000000E+000
+1.55500000000E+009, +1.46783832846E+002, +0.00000000000E+000
+1.56000000000E+009, +1.42645213064E+002, +0.00000000000E+000
+1.56500000000E+009, +1.41008040323E+002, +0.00000000000E+000
+1.57000000000E+009, +1.42708932800E+002, +0.00000000000E+000
+1.57500000000E+009, +1.48712746031E+002, +0.00000000000E+000
+1.58000000000E+009, +1.58223072981E+002, +0.00000000000E+000
+1.58500000000E+009, +1.68383188572E+002, +0.00000000000E+000
+1.59000000000E+009, +1.75885963170E+002, +0.00000000000E+000
+1.59500000000E+009, +1.79206239284E+002, +0.00000000000E+000
+1.60000000000E+009, +1.79436097299E+002, +0.00000000000E+000
+1.60500000000E+009, +1.77289341622E+002, +0.00000000000E+000
+1.61000000000E+009, +1.73640719383E+002, +0.00000000000E+000
+1.61500000000E+009, +1.69085733424E+002, +0.00000000000E+000
+1.62000000000E+009, +1.63940108840E+002, +0.00000000000E+000
+1.62500000000E+009, +1.58597689313E+002, +0.00000000000E+000
+1.63000000000E+009, +1.53070293737E+002, +0.00000000000E+000
+1.63500000000E+009, +1.47596699262E+002, +0.00000000000E+000
+1.64000000000E+009, +1.42268876530E+002, +0.00000000000E+000
+1.64500000000E+009, +1.36996986005E+002, +0.00000000000E+000
+1.65000000000E+009, +1.31909973367E+002, +0.00000000000E+000
+1.65500000000E+009, +1.26873781756E+002, +0.00000000000E+000
+1.66000000000E+009, +1.21978342857E+002, +0.00000000000E+000
+1.66500000000E+009, +1.17257019897E+002, +0.00000000000E+000
+1.67000000000E+009, +1.12624735104E+002, +0.00000000000E+000
+1.67500000000E+009, +1.08062600087E+002, +0.00000000000E+000
+1.68000000000E+009, +1.03672152541E+002, +0.00000000000E+000
+1.68500000000E+009, +9.92874210461E+001, +0.00000000000E+000
+1.69000000000E+009, +9.50969730047E+001, +0.00000000000E+000
+1.69500000000E+009, +9.09678429973E+001, +0.00000000000E+000
+1.70000000000E+009, +8.69340244152E+001, +0.00000000000E+000
+1.70500000000E+009, +8.31249893572E+001, +0.00000000000E+000
+1.71000000000E+009, +7.94326821660E+001, +0.00000000000E+000
+1.71500000000E+009, +7.58980236004E+001, +0.00000000000E+000
+1.72000000000E+009, +7.25221915050E+001, +0.00000000000E+000
+1.72500000000E+009, +6.92783194039E+001, +0.00000000000E+000
+1.73000000000E+009, +6.61976518725E+001, +0.00000000000E+000
+1.73500000000E+009, +6.32571540953E+001, +0.00000000000E+000
+1.74000000000E+009, +6.04677649272E+001, +0.00000000000E+000
+1.74500000000E+009, +5.77943380923E+001, +0.00000000000E+000
+1.75000000000E+009, +5.52531040083E+001, +0.00000000000E+000
+1.75500000000E+009, +5.27949274203E+001, +0.00000000000E+000
+1.76000000000E+009, +5.04393505812E+001, +0.00000000000E+000
+1.76500000000E+009, +4.81918590888E+001, +0.00000000000E+000
+1.77000000000E+009, +4.60018977755E+001, +0.00000000000E+000
+1.77500000000E+009, +4.39085231122E+001, +0.00000000000E+000
+1.78000000000E+009, +4.18410627948E+001, +0.00000000000E+000
+1.78500000000E+009, +3.98055664438E+001, +0.00000000000E+000
+1.79000000000E+009, +3.78765273069E+001, +0.00000000000E+000
+1.79500000000E+009, +3.59272577405E+001, +0.00000000000E+000
+1.80000000000E+009, +3.39522303890E+001, +0.00000000000E+000
+1.80500000000E+009, +3.20691785421E+001, +0.00000000000E+000
+1.81000000000E+009, +3.01542196929E+001, +0.00000000000E+000
+1.81500000000E+009, +2.82979771859E+001, +0.00000000000E+000
+1.82000000000E+009, +2.63511392508E+001, +0.00000000000E+000
+1.82500000000E+009, +2.44965658737E+001, +0.00000000000E+000
+1.83000000000E+009, +2.26556084599E+001, +0.00000000000E+000
+1.83500000000E+009, +2.07812988525E+001, +0.00000000000E+000
+1.84000000000E+009, +1.89704615705E+001, +0.00000000000E+000
+1.84500000000E+009, +1.71532204232E+001, +0.00000000000E+000
+1.85000000000E+009, +1.53603049994E+001, +0.00000000000E+000
+1.85500000000E+009, +1.35997530835E+001, +0.00000000000E+000
+1.86000000000E+009, +1.18515819516E+001, +0.00000000000E+000
+1.86500000000E+009, +1.01944631711E+001, +0.00000000000E+000
+1.87000000000E+009, +8.53032258621E+000, +0.00000000000E+000
+1.87500000000E+009, +6.88398194344E+000, +0.00000000000E+000
+1.88000000000E+009, +5.30612393333E+000, +0.00000000000E+000
+1.88500000000E+009, +3.72939855752E+000, +0.00000000000E+000
+1.89000000000E+009, +2.20625843688E+000, +0.00000000000E+000
+1.89500000000E+009, +6.96353216435E-001, +0.00000000000E+000
+1.90000000000E+009, -7.68320155848E-001, +0.00000000000E+000
+1.90500000000E+009, -2.25493092261E+000, +0.00000000000E+000
+1.91000000000E+009, -3.67817167866E+000, +0.00000000000E+000
+1.91500000000E+009, -5.10378926426E+000, +0.00000000000E+000
+1.92000000000E+009, -6.53425589648E+000, +0.00000000000E+000
+1.92500000000E+009, -7.95296282022E+000, +0.00000000000E+000
+1.93000000000E+009, -9.31971873667E+000, +0.00000000000E+000
+1.93500000000E+009, -1.07026936134E+001, +0.00000000000E+000
+1.94000000000E+009, -1.20630643617E+001, +0.00000000000E+000
+1.94500000000E+009, -1.34361304562E+001, +0.00000000000E+000
+1.95000000000E+009, -1.47968105581E+001, +0.00000000000E+000
+1.95500000000E+009, -1.60608376984E+001, +0.00000000000E+000
+1.96000000000E+009, -1.73608551064E+001, +0.00000000000E+000
+1.96500000000E+009, -1.86467988452E+001, +0.00000000000E+000
+1.97000000000E+009, -1.99184974541E+001, +0.00000000000E+000
+1.97500000000E+009, -2.11437949322E+001, +0.00000000000E+000
+1.98000000000E+009, -2.23508832893E+001, +0.00000000000E+000
+1.98500000000E+009, -2.35465718263E+001, +0.00000000000E+000
+1.99000000000E+009, -2.46871028926E+001, +0.00000000000E+000
+1.99500000000E+009, -2.58288410991E+001, +0.00000000000E+000
+2.00000000000E+009, -2.69361310850E+001, +0.00000000000E+000
