"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.39500000000E+009, -3.04189785937E+000, +0.00000000000E+000
+1.40000000000E+009, -2.98571741529E+000, +0.00000000000E+000
+1.40500000000E+009, -2.94194803992E+000, +0.00000000000E+000
+1.41000000000E+009, -2.90310632011E+000, +0.00000000000E+000
+1.41500000000E+009, -2.87406271812E+000, +0.00000000000E+000
+1.42000000000E+009, -2.84886754567E+000, +0.00000000000E+000
+1.42500000000E+009, -2.83259635038E+000, +0.00000000000E+000
+1.43000000000E+009, -2.82093862812E+000, +0.00000000000E+000
+1.43500000000E+009, -2.81279525261E+000, +0.00000000000E+000
+1.44000000000E+009, -2.80637031677E+000, +0.00000000000E+000
+1.44500000000E+009, -2.80611018314E+000, +0.00000000000E+000
+1.45000000000E+009, -2.80119842181E+000, +0.00000000000E+000
+1.45500000000E+009, -2.80381332637E+000, +0.00000000000E+000
+1.46000000000E+009, -2.80256565425E+000, +0.00000000000E+000
+1.46500000000E+009, -2.80181042106E+000, +0.00000000000E+000
+1.47000000000E+009, -2.80012656690E+000, +0.00000000000E+000
+1.47500000000E+009, -2.80120277210E+000, +0.00000000000E+000
+1.48000000000E+009, -2.80774490206E+000, +0.00000000000E+000
+1.48500000000E+009, -2.81474514075E+000, +0.00000000000E+000
+1.49000000000E+009, -2.82795739143E+000, +0.00000000000E+000
+1.49500000000E+009, -2.84742478355E+000, +0.00000000000E+000
+1.50000000000E+009, -2.86679572440E+000, +0.00000000000E+000
+1.50500000000E+009, -2.89539050502E+000, +0.00000000000E+000
+1.51000000000E+009, -2.92394881645E+000, +0.00000000000E+000
+1.51500000000E+009, -2.95733818766E+000, +0.00000000000E+000
+1.52000000000E+009, -2.99332939891E+000, +0.00000000000E+000
+1.52500000000E+009, -3.03204467084E+000, +0.00000000000E+000
+1.53000000000E+009, -3.07317354200E+000, +0.00000000000E+000
+1.53500000000E+009, -3.11399215268E+000, +0.00000000000E+000
+1.54000000000E+009, -3.15454639442E+000, +0.00000000000E+000
+1.54500000000E+009, -3.20234450973E+000, +0.00000000000E+000
+1.55000000000E+009, -3.24932720539E+000, +0.00000000000E+000
+1.55500000000E+009, -3.30179638432E+000, +0.00000000000E+000
+1.56000000000E+009, -3.36159432797E+000, +0.00000000000E+000
+1.56500000000E+009, -3.42970943323E+000, +0.00000000000E+000
+1.57000000000E+009, -3.51182895860E+000, +0.00000000000E+000
+1.57500000000E+009, -3.61187129367E+000, +0.00000000000E+000
+1.58000000000E+009, -3.73532143029E+000, +0.00000000000E+000
+1.58500000000E+009, -3.89570409694E+000, +0.00000000000E+000
+1.59000000000E+009, -4.09425152914E+000, +0.00000000000E+000
+1.59500000000E+009, -4.33732306411E+000, +0.00000000000E+000
+1.60000000000E+009, -4.64370409936E+000, +0.00000000000E+000
+1.60500000000E+009, -5.01173411753E+000, +0.00000000000E+000
+1.61000000000E+009, -5.46339034467E+000, +0.00000000000E+000
+1.61500000000E+009, -5.98799514432E+000, +0.00000000000E+000
+1.62000000000E+009, -6.58971864993E+000, +0.00000000000E+000
+1.62500000000E+009, -7.26384489314E+000, +0.00000000000E+000
+1.63000000000E+009, -7.99061457762E+000, +0.00000000000E+000
+1.63500000000E+009, -8.77324052666E+000, +0.00000000000E+000
+1.64000000000E+009, -9.58529771568E+000, +0.00000000000E+000
+1.64500000000E+009, -1.04138962369E+001, +0.00000000000E+000
+1.65000000000E+009, -1.12544622544E+001, +0.00000000000E+000
+1.65500000000E+009, -1.20961646490E+001, +0.00000000000E+000
+1.66000000000E+009, -1.29299936776E+001, +0.00000000000E+000
+1.66500000000E+009, -1.37506701106E+001, +0.00000000000E+000
+1.67000000000E+009, -1.45649240709E+001, +0.00000000000E+000
+1.67500000000E+009, -1.53497501620E+001, +0.00000000000E+000
+1.68000000000E+009, -1.61340721970E+001, +0.00000000000E+000
+1.68500000000E+009, -1.68956712473E+001, +0.00000000000E+000
+1.69000000000E+009, -1.76361202740E+001, +0.00000000000E+000
+1.69500000000E+009, -1.83784649199E+001, +0.00000000000E+000
+1.70000000000E+009, -1.90983685181E+001, +0.00000000000E+000
+1.70500000000E+009, -1.98066570043E+001, +0.00000000000E+000
+1.71000000000E+009, -2.05196774900E+001, +0.00000000000E+000
+1.71500000000E+009, -2.11966801588E+001, +0.00000000000E+000
+1.72000000000E+009, -2.18740152291E+001, +0.00000000000E+000
+1.72500000000E+009, -2.25395779226E+001, +0.00000000000E+000
+1.73000000000E+009, -2.31888533314E+001, +0.00000000000E+000
+1.73500000000E+009, -2.38174054696E+001, +0.00000000000E+000
+1.74000000000E+009, -2.44342521387E+001, +0.00000000000E+000
+1.74500000000E+009, -2.50356645652E+001, +0.00000000000E+000
+1.75000000000E+009, -2.56274948391E+001, +0.00000000000E+000
+1.75500000000E+009, -2.62016175112E+001, +0.00000000000E+000
+1.76000000000E+009, -2.67627817199E+001, +0.00000000000E+000
+1.76500000000E+009, -2.73399999540E+001, +0.00000000000E+000
+1.77000000000E+009, -2.78389763006E+001, +0.00000000000E+000
+1.77500000000E+009, -2.83845731876E+001, +0.00000000000E+000
+1.78000000000E+009, -2.88723352567E+001, +0.00000000000E+000
+1.78500000000E+009, -2.94187207807E+001, +0.00000000000E+000
+1.79000000000E+009, -2.99156842945E+001, +0.00000000000E+000
+1.79500000000E+009, -3.04413120158E+001, +0.00000000000E+000
+1.80000000000E+009, -3.09129252034E+001, +0.00000000000E+000
+1.80500000000E+009, -3.14147904754E+001, +0.00000000000E+000
+1.81000000000E+009, -3.18635000055E+001, +0.00000000000E+000
+1.81500000000E+009, -3.23906448513E+001, +0.00000000000E+000
+1.82000000000E+009, -3.28891145962E+001, +0.00000000000E+000
+1.82500000000E+009, -3.33267283354E+001, +0.00000000000E+000
+1.83000000000E+009, -3.38007329379E+001, +0.00000000000E+000
+1.83500000000E+009, -3.42275368571E+001, +0.00000000000E+000
+1.84000000000E+009, -3.46810797057E+001, +0.00000000000E+000
+1.84500000000E+009, -3.51063327129E+001, +0.00000000000E+000
+1.85000000000E+009, -3.54946547419E+001, +0.00000000000E+000
+1.85500000000E+009, -3.58355739463E+001, +0.00000000000E+000
+1.86000000000E+009, -3.62574007026E+001, +0.00000000000E+000
+1.86500000000E+009, -3.66175493947E+001, +0.00000000000E+000
+1.87000000000E+009, -3.69854875760E+001, +0.00000000000E+000
+1.87500000000E+009, -3.72936352856E+001, +0.00000000000E+000
+1.88000000000E+009, -3.76713384235E+001, +0.00000000000E+000
+1.88500000000E+009, -3.79471534928E+001, +0.00000000000E+000
+1.89000000000E+009, -3.82943500512E+001, +0.00000000000E+000
+1.89500000000E+009, -3.85413649951E+001, +0.00000000000E+000
+1.90000000000E+009, -3.88860153978E+001, +0.00000000000E+000
+1.90500000000E+009, -3.92321114888E+001, +0.00000000000E+000
+1.91000000000E+009, -3.95530679864E+001, +0.00000000000E+000
+1.91500000000E+009, -3.98662921958E+001, +0.00000000000E+000
+1.92000000000E+009, -4.02312388541E+001, +0.00000000000E+000
+1.92500000000E+009, -4.06080062377E+001, +0.00000000000E+000
+1.93000000000E+009, -4.09685737950E+001, +0.00000000000E+000
+1.93500000000E+009, -4.13120172293E+001, +0.00000000000E+000
+1.94000000000E+009, -4.15876870343E+001, +0.00000000000E+000
+1.94500000000E+009, -4.19765560426E+001, +0.00000000000E+000
+1.95000000000E+009, -4.22240681982E+001, +0.00000000000E+000
+1.95500000000E+009, -4.26369482968E+001, +0.00000000000E+000
+1.96000000000E+009, -4.30135993079E+001, +0.00000000000E+000
+1.96500000000E+009, -4.33216882073E+001, +0.00000000000E+000
+1.97000000000E+009, -4.37401566920E+001, +0.00000000000E+000
+1.97500000000E+009, -4.41709627391E+001, +0.00000000000E+000
+1.98000000000E+009, -4.43287681583E+001, +0.00000000000E+000
+1.98500000000E+009, -4.46811640861E+001, +0.00000000000E+000
+1.99000000000E+009, -4.49998337553E+001, +0.00000000000E+000
+1.99500000000E+009, -4.53236146050E+001, +0.00000000000E+000
+2.00000000000E+009, -4.54730373306E+001, +0.00000000000E+000
